(1, 901714, '2016-01-25', 'Credit Card', 1),
(2887, 39659, '2016-01-13', 'Check', 2887),
(2888, 673246, '2016-01-30', 'Credit Card', 2888),
(2889, 564028, '2016-01-29', 'Credit Card', 2889),
(2890, 436299, '2016-01-16', 'Check', 2890),
(2891, 819346, '2016-01-16', 'Cash', 2891),
(2892, 547425, '2016-01-21', 'Credit Card', 2892),
(2893, 257774, '2016-01-14', 'Credit Card', 2893),
(2894, 994619, '2016-01-13', 'Cash', 2894),
(2895, 906629, '2016-01-17', 'Check', 2895),
(2896, 346930, '2016-01-19', 'Check', 2896),
(2897, 494414, '2016-01-14', 'Check', 2897),
(2898, 320127, '2016-01-23', 'Cash', 2898),
(2899, 387872, '2016-01-27', 'Credit Card', 2899),
(2900, 126831, '2016-01-28', 'Credit Card', 2900),
(2901, 118385, '2016-01-27', 'Credit Card', 2901),
(2902, 554021, '2016-01-27', 'Cash', 2902),
(2903, 88931, '2016-01-12', 'Check', 2903),
(2904, 538080, '2016-01-20', 'Cash', 2904),
(2905, 580184, '2016-01-14', 'Check', 2905),
(2906, 899525, '2016-01-29', 'Credit Card', 2906),
(2907, 744626, '2016-01-22', 'Check', 2907),
(2908, 517644, '2016-01-27', 'Cash', 2908),
(2909, 141707, '2016-01-10', 'Cash', 2909),
(2910, 242021, '2016-01-28', 'Credit Card', 2910),
(2911, 156467, '2016-01-25', 'Credit Card', 2911),
(2912, 145043, '2016-01-22', 'Credit Card', 2912),
(2913, 467306, '2016-01-30', 'Cash', 2913),
(2914, 894913, '2016-01-23', 'Credit Card', 2914),
(2915, 299940, '2016-01-13', 'Credit Card', 2915),
(2916, 114324, '2016-01-22', 'Credit Card', 2916),
(2917, 750594, '2016-01-28', 'Check', 2917),
(2918, 249159, '2016-01-25', 'Cash', 2918),
(2919, 548923, '2016-01-25', 'Credit Card', 2919),
(2920, 246506, '2016-01-15', 'Check', 2920),
(2921, 454710, '2016-01-15', 'Check', 2921),
(2922, 920592, '2016-01-26', 'Check', 2922),
(2923, 891421, '2016-01-24', 'Cash', 2923),
(2924, 141446, '2016-01-23', 'Check', 2924),
(2925, 296752, '2016-01-15', 'Credit Card', 2925),
(2926, 48209, '2016-01-28', 'Check', 2926),
(2927, 927685, '2016-01-11', 'Cash', 2927),
(2928, 389673, '2016-01-17', 'Check', 2928),
(2929, 95398, '2016-01-29', 'Credit Card', 2929),
(2930, 18376, '2016-01-25', 'Cash', 2930),
(2931, 119011, '2016-01-17', 'Credit Card', 2931),
(2932, 654292, '2016-01-23', 'Credit Card', 2932),
(2933, 934365, '2016-01-30', 'Check', 2933),
(2934, 264573, '2016-01-30', 'Check', 2934),
(2935, 23043, '2016-01-28', 'Cash', 2935),
(2936, 300305, '2016-01-12', 'Check', 2936),
(2937, 53284, '2016-01-21', 'Credit Card', 2937),
(2938, 709754, '2016-01-14', 'Cash', 2938),
(2939, 899249, '2016-01-29', 'Credit Card', 2939),
(2940, 373819, '2016-01-14', 'Credit Card', 2940),
(2941, 151816, '2016-01-11', 'Cash', 2941),
(2942, 618636, '2016-01-28', 'Check', 2942),
(2943, 816380, '2016-01-19', 'Check', 2943),
(2944, 436537, '2016-01-15', 'Credit Card', 2944),
(2945, 792400, '2016-01-20', 'Credit Card', 2945),
(2946, 210332, '2016-01-13', 'Cash', 2946),
(2947, 692204, '2016-01-16', 'Check', 2947),
(2948, 831663, '2016-01-30', 'Credit Card', 2948),
(2949, 271892, '2016-01-19', 'Check', 2949),
(2950, 417626, '2016-01-19', 'Cash', 2950),
(2951, 474587, '2016-01-20', 'Cash', 2951),
(2952, 995867, '2016-01-23', 'Check', 2952),
(2953, 832547, '2016-01-27', 'Cash', 2953),
(2954, 147868, '2016-01-14', 'Credit Card', 2954),
(2955, 322055, '2016-01-29', 'Check', 2955),
(2956, 698360, '2016-01-19', 'Credit Card', 2956),
(2957, 168285, '2016-01-19', 'Check', 2957),
(2958, 402020, '2016-01-13', 'Check', 2958),
(2959, 131433, '2016-01-30', 'Check', 2959),
(2960, 222258, '2016-01-12', 'Check', 2960),
(2961, 522997, '2016-01-13', 'Check', 2961),
(2962, 52677, '2016-01-11', 'Check', 2962),
(2963, 289800, '2016-01-27', 'Cash', 2963),
(2964, 75422, '2016-01-13', 'Credit Card', 2964),
(2965, 23773, '2016-01-19', 'Credit Card', 2965),
(2966, 49030, '2016-01-14', 'Credit Card', 2966),
(2967, 558104, '2016-01-14', 'Credit Card', 2967),
(2968, 37744, '2016-01-24', 'Credit Card', 2968),
(2969, 703360, '2016-01-18', 'Cash', 2969),
(2970, 526711, '2016-01-22', 'Check', 2970),
(2971, 244062, '2016-01-11', 'Credit Card', 2971),
(2972, 129457, '2016-01-23', 'Cash', 2972),
(2973, 702917, '2016-01-14', 'Credit Card', 2973),
(2974, 523204, '2016-01-18', 'Check', 2974),
(2975, 502654, '2016-01-13', 'Credit Card', 2975),
(2976, 540472, '2016-01-14', 'Credit Card', 2976),
(2977, 718194, '2016-01-28', 'Credit Card', 2977),
(2978, 665077, '2016-01-22', 'Credit Card', 2978),
(2979, 693486, '2016-01-21', 'Cash', 2979),
(2980, 523978, '2016-01-30', 'Check', 2980),
(2981, 349621, '2016-01-28', 'Cash', 2981),
(2982, 941700, '2016-01-16', 'Cash', 2982),
(2983, 865573, '2016-01-19', 'Cash', 2983),
(2984, 798574, '2016-01-27', 'Check', 2984),
(2985, 499490, '2016-01-17', 'Credit Card', 2985),
(2986, 291307, '2016-01-13', 'Check', 2986),
(2987, 351674, '2016-01-19', 'Check', 2987),
(2988, 322078, '2016-01-28', 'Cash', 2988),
(2989, 967423, '2016-01-17', 'Cash', 2989),
(2990, 619247, '2016-01-26', 'Credit Card', 2990),
(2991, 306229, '2016-01-19', 'Credit Card', 2991),
(2992, 846809, '2016-01-20', 'Credit Card', 2992),
(2993, 788598, '2016-01-18', 'Credit Card', 2993),
(2994, 985157, '2016-01-18', 'Cash', 2994),
(2995, 573169, '2016-01-30', 'Credit Card', 2995),
(2996, 360633, '2016-01-25', 'Cash', 2996),
(2997, 367853, '2016-01-15', 'Cash', 2997),
(2998, 405349, '2016-01-21', 'Cash', 2998),
(2999, 792375, '2016-01-10', 'Check', 2999),
(3000, 40362, '2016-01-25', 'Credit Card', 3000),
(3001, 766729, '2016-01-29', 'Cash', 3001),
(3002, 129228, '2016-01-15', 'Cash', 3002),
(3003, 866436, '2016-01-16', 'Check', 3003),
(3004, 394184, '2016-01-15', 'Cash', 3004),
(3005, 559719, '2016-01-29', 'Cash', 3005),
(3006, 433768, '2016-01-27', 'Cash', 3006),
(3007, 272478, '2016-01-30', 'Credit Card', 3007),
(3008, 37737, '2016-01-15', 'Check', 3008),
(3009, 530616, '2016-01-20', 'Credit Card', 3009),
(3010, 168187, '2016-01-24', 'Check', 3010),
(3011, 407334, '2016-01-26', 'Check', 3011),
(3012, 394183, '2016-01-28', 'Credit Card', 3012),
(3013, 539664, '2016-01-17', 'Check', 3013),
(3014, 761818, '2016-01-22', 'Credit Card', 3014),
(3015, 388078, '2016-01-15', 'Check', 3015),
(3016, 142140, '2016-01-15', 'Check', 3016),
(3017, 257437, '2016-01-15', 'Cash', 3017),
(3018, 81902, '2016-01-12', 'Credit Card', 3018),
(3019, 924049, '2016-01-14', 'Credit Card', 3019),
(3020, 786751, '2016-01-27', 'Cash', 3020),
(3021, 101860, '2016-01-20', 'Cash', 3021),
(3022, 734522, '2016-01-20', 'Check', 3022),
(3023, 960910, '2016-01-22', 'Check', 3023),
(3024, 698277, '2016-01-20', 'Cash', 3024),
(3025, 30602, '2016-01-11', 'Check', 3025),
(3026, 671247, '2016-01-14', 'Credit Card', 3026),
(3027, 631962, '2016-01-22', 'Credit Card', 3027),
(3028, 619621, '2016-01-25', 'Credit Card', 3028),
(3029, 942172, '2016-01-20', 'Cash', 3029),
(3030, 86155, '2016-01-22', 'Check', 3030),
(3031, 757019, '2016-01-19', 'Cash', 3031),
(3032, 788981, '2016-01-24', 'Check', 3032),
(3033, 585519, '2016-01-29', 'Credit Card', 3033),
(3034, 62902, '2016-01-18', 'Check', 3034),
(3035, 824437, '2016-01-17', 'Check', 3035),
(3036, 816420, '2016-01-23', 'Check', 3036),
(3037, 489658, '2016-01-28', 'Check', 3037),
(3038, 89228, '2016-01-28', 'Credit Card', 3038),
(3039, 517587, '2016-01-26', 'Cash', 3039),
(3040, 483577, '2016-01-30', 'Cash', 3040),
(3041, 531913, '2016-01-27', 'Credit Card', 3041),
(3042, 636898, '2016-01-11', 'Credit Card', 3042),
(3043, 442999, '2016-01-20', 'Cash', 3043),
(3044, 123971, '2016-01-27', 'Credit Card', 3044),
(3045, 875750, '2016-01-21', 'Cash', 3045),
(3046, 338436, '2016-01-17', 'Check', 3046),
(3047, 533702, '2016-01-22', 'Check', 3047),
(3048, 317397, '2016-01-25', 'Check', 3048),
(3049, 706832, '2016-01-25', 'Credit Card', 3049),
(3050, 318235, '2016-01-15', 'Credit Card', 3050),
(3051, 727873, '2016-01-20', 'Credit Card', 3051),
(3052, 315757, '2016-01-28', 'Cash', 3052),
(3053, 258971, '2016-01-26', 'Credit Card', 3053),
(3054, 864628, '2016-01-15', 'Cash', 3054),
(3055, 139797, '2016-01-13', 'Credit Card', 3055),
(3056, 829368, '2016-01-29', 'Cash', 3056),
(3057, 819910, '2016-01-21', 'Check', 3057),
(3058, 821333, '2016-01-16', 'Cash', 3058),
(3059, 717382, '2016-01-12', 'Check', 3059),
(3060, 832232, '2016-01-28', 'Credit Card', 3060),
(3061, 300534, '2016-01-29', 'Credit Card', 3061),
(3062, 711322, '2016-01-20', 'Cash', 3062),
(3063, 807986, '2016-01-29', 'Check', 3063),
(3064, 282085, '2016-01-23', 'Cash', 3064),
(3065, 530017, '2016-01-28', 'Check', 3065),
(3066, 343619, '2016-01-18', 'Credit Card', 3066),
(3067, 252153, '2016-01-20', 'Check', 3067),
(3068, 906128, '2016-01-24', 'Credit Card', 3068),
(3069, 473682, '2016-01-21', 'Credit Card', 3069),
(3070, 193803, '2016-01-26', 'Cash', 3070),
(3071, 913020, '2016-01-10', 'Credit Card', 3071),
(3072, 816270, '2016-01-17', 'Credit Card', 3072),
(3073, 509879, '2016-01-18', 'Cash', 3073),
(3074, 822035, '2016-01-21', 'Cash', 3074),
(3075, 657623, '2016-01-16', 'Credit Card', 3075),
(3076, 738436, '2016-01-16', 'Cash', 3076),
(3077, 627113, '2016-01-10', 'Check', 3077),
(3078, 448367, '2016-01-14', 'Cash', 3078),
(3079, 185091, '2016-01-26', 'Check', 3079),
(3080, 869056, '2016-01-25', 'Check', 3080),
(3081, 292770, '2016-01-26', 'Credit Card', 3081),
(3082, 713754, '2016-01-26', 'Cash', 3082),
(3083, 455831, '2016-01-14', 'Check', 3083),
(3084, 468201, '2016-01-30', 'Credit Card', 3084),
(3085, 800350, '2016-01-21', 'Check', 3085),
(3086, 66714, '2016-01-20', 'Credit Card', 3086),
(3087, 435211, '2016-01-26', 'Credit Card', 3087),
(3088, 442980, '2016-01-12', 'Check', 3088),
(3089, 832892, '2016-01-24', 'Credit Card', 3089),
(3090, 939908, '2016-01-16', 'Cash', 3090),
(3091, 534940, '2016-01-12', 'Credit Card', 3091),
(3092, 876833, '2016-01-28', 'Check', 3092),
(3093, 406398, '2016-01-26', 'Check', 3093),
(3094, 738062, '2016-01-26', 'Cash', 3094),
(3095, 275398, '2016-01-21', 'Credit Card', 3095),
(3096, 520125, '2016-01-23', 'Check', 3096),
(3097, 158528, '2016-01-22', 'Credit Card', 3097),
(3098, 398583, '2016-01-27', 'Credit Card', 3098),
(3099, 782508, '2016-01-24', 'Check', 3099),
(3100, 115054, '2016-01-21', 'Check', 3100),
(3101, 134546, '2016-01-14', 'Cash', 3101),
(3102, 408998, '2016-01-27', 'Cash', 3102),
(3103, 613381, '2016-01-14', 'Check', 3103),
(3104, 933314, '2016-01-21', 'Credit Card', 3104),
(3105, 444583, '2016-01-17', 'Check', 3105),
(3106, 270918, '2016-01-12', 'Check', 3106),
(3107, 135948, '2016-01-24', 'Credit Card', 3107),
(3108, 788185, '2016-01-24', 'Check', 3108),
(3109, 273666, '2016-01-20', 'Cash', 3109),
(3110, 238622, '2016-01-22', 'Credit Card', 3110),
(3111, 329065, '2016-01-23', 'Check', 3111),
(3112, 263764, '2016-01-22', 'Credit Card', 3112),
(3113, 528601, '2016-01-12', 'Check', 3113),
(3114, 951548, '2016-01-12', 'Credit Card', 3114),
(3115, 371173, '2016-01-18', 'Check', 3115),
(3116, 402907, '2016-01-26', 'Check', 3116),
(3117, 293860, '2016-01-16', 'Check', 3117),
(3118, 394004, '2016-01-26', 'Credit Card', 3118),
(3119, 397481, '2016-01-16', 'Cash', 3119),
(3120, 592129, '2016-01-25', 'Check', 3120),
(3121, 611872, '2016-01-13', 'Cash', 3121),
(3122, 432218, '2016-01-25', 'Credit Card', 3122),
(3123, 337902, '2016-01-22', 'Credit Card', 3123),
(3124, 796180, '2016-01-27', 'Cash', 3124),
(3125, 811794, '2016-01-29', 'Check', 3125),
(3126, 568517, '2016-01-18', 'Credit Card', 3126),
(3127, 320435, '2016-01-18', 'Check', 3127),
(3128, 377331, '2016-01-16', 'Credit Card', 3128),
(3129, 594723, '2016-01-24', 'Check', 3129),
(3130, 244836, '2016-01-11', 'Cash', 3130),
(3131, 267595, '2016-01-15', 'Cash', 3131),
(3132, 144472, '2016-01-10', 'Credit Card', 3132),
(3133, 402600, '2016-01-11', 'Check', 3133),
(3134, 563063, '2016-01-15', 'Credit Card', 3134),
(3135, 676599, '2016-01-21', 'Check', 3135),
(3136, 565103, '2016-01-25', 'Check', 3136),
(3137, 472600, '2016-01-11', 'Cash', 3137),
(3138, 567762, '2016-01-28', 'Credit Card', 3138),
(3139, 387500, '2016-01-21', 'Check', 3139),
(3140, 698965, '2016-01-12', 'Credit Card', 3140),
(3141, 758662, '2016-01-27', 'Check', 3141),
(3142, 477744, '2016-01-27', 'Credit Card', 3142),
(3143, 107258, '2016-01-26', 'Credit Card', 3143),
(3144, 765657, '2016-01-14', 'Credit Card', 3144),
(3145, 577034, '2016-01-20', 'Credit Card', 3145),
(3146, 996619, '2016-01-22', 'Credit Card', 3146),
(3147, 101784, '2016-01-21', 'Cash', 3147),
(3148, 299912, '2016-01-30', 'Credit Card', 3148),
(3149, 283164, '2016-01-16', 'Check', 3149),
(3150, 309012, '2016-01-30', 'Credit Card', 3150),
(3151, 52451, '2016-01-22', 'Check', 3151),
(3152, 207385, '2016-01-30', 'Cash', 3152),
(3153, 683107, '2016-01-16', 'Cash', 3153),
(3154, 958419, '2016-01-12', 'Cash', 3154),
(3155, 288234, '2016-01-28', 'Credit Card', 3155),
(3156, 320790, '2016-01-15', 'Check', 3156),
(3157, 13741, '2016-01-16', 'Credit Card', 3157),
(3158, 974842, '2016-01-22', 'Cash', 3158),
(3159, 109716, '2016-01-16', 'Cash', 3159),
(3160, 601011, '2016-01-15', 'Cash', 3160),
(3161, 222497, '2016-01-20', 'Check', 3161),
(3162, 925285, '2016-01-11', 'Cash', 3162),
(3163, 616489, '2016-01-20', 'Credit Card', 3163),
(3164, 570429, '2016-01-26', 'Credit Card', 3164),
(3165, 479085, '2016-01-24', 'Cash', 3165),
(3166, 127954, '2016-01-12', 'Cash', 3166),
(3167, 795186, '2016-01-22', 'Check', 3167),
(3168, 376114, '2016-01-24', 'Check', 3168),
(3169, 108734, '2016-01-15', 'Check', 3169),
(3170, 881573, '2016-01-17', 'Check', 3170),
(3171, 871298, '2016-01-26', 'Check', 3171),
(3172, 438777, '2016-01-20', 'Cash', 3172),
(3173, 18860, '2016-01-27', 'Cash', 3173),
(3174, 124648, '2016-01-28', 'Credit Card', 3174),
(3175, 44248, '2016-01-21', 'Check', 3175),
(3176, 689420, '2016-01-28', 'Credit Card', 3176),
(3177, 988738, '2016-01-12', 'Check', 3177),
(3178, 665662, '2016-01-15', 'Credit Card', 3178),
(3179, 661762, '2016-01-27', 'Check', 3179),
(3180, 79459, '2016-01-28', 'Cash', 3180),
(3181, 394772, '2016-01-29', 'Cash', 3181),
(3182, 224257, '2016-01-30', 'Check', 3182),
(3183, 726492, '2016-01-18', 'Credit Card', 3183),
(3184, 291801, '2016-01-30', 'Check', 3184),
(3185, 902259, '2016-01-18', 'Cash', 3185),
(3186, 125221, '2016-01-19', 'Check', 3186),
(3187, 65053, '2016-01-20', 'Cash', 3187),
(3188, 619803, '2016-01-21', 'Cash', 3188),
(3189, 28156, '2016-01-16', 'Cash', 3189),
(3190, 781796, '2016-01-12', 'Check', 3190),
(3191, 167187, '2016-01-30', 'Check', 3191),
(3192, 148366, '2016-01-20', 'Cash', 3192),
(3193, 528320, '2016-01-16', 'Check', 3193),
(3194, 242232, '2016-01-18', 'Credit Card', 3194),
(3195, 40574, '2016-01-29', 'Cash', 3195),
(3196, 656490, '2016-01-21', 'Credit Card', 3196),
(3197, 986916, '2016-01-25', 'Cash', 3197),
(3198, 913803, '2016-01-23', 'Cash', 3198),
(3199, 235002, '2016-01-16', 'Cash', 3199),
(3200, 343584, '2016-01-14', 'Cash', 3200),
(3201, 685254, '2016-01-11', 'Credit Card', 3201),
(3202, 691555, '2016-01-14', 'Credit Card', 3202),
(3203, 708044, '2016-01-24', 'Credit Card', 3203),
(3204, 402498, '2016-01-25', 'Check', 3204),
(3205, 652194, '2016-01-22', 'Check', 3205),
(3206, 74958, '2016-01-17', 'Cash', 3206),
(3207, 573195, '2016-01-16', 'Cash', 3207),
(3208, 760843, '2016-01-19', 'Check', 3208),
(3209, 758446, '2016-01-23', 'Cash', 3209),
(3210, 434339, '2016-01-13', 'Credit Card', 3210),
(3211, 780484, '2016-01-12', 'Check', 3211),
(3212, 348495, '2016-01-18', 'Cash', 3212),
(3213, 622583, '2016-01-19', 'Cash', 3213),
(3214, 370473, '2016-01-20', 'Check', 3214),
(3215, 169013, '2016-01-22', 'Check', 3215),
(3216, 443346, '2016-01-22', 'Credit Card', 3216),
(3217, 47382, '2016-01-28', 'Check', 3217),
(3218, 275044, '2016-01-28', 'Cash', 3218),
(3219, 700573, '2016-01-15', 'Check', 3219),
(3220, 359361, '2016-01-10', 'Check', 3220),
(3221, 321278, '2016-01-29', 'Cash', 3221),
(3222, 736828, '2016-01-24', 'Check', 3222),
(3223, 33507, '2016-01-15', 'Cash', 3223),
(3224, 690788, '2016-01-16', 'Check', 3224),
(3225, 311092, '2016-01-22', 'Credit Card', 3225),
(3226, 618392, '2016-01-15', 'Credit Card', 3226),
(3227, 396364, '2016-01-18', 'Check', 3227),
(3228, 423981, '2016-01-24', 'Check', 3228),
(3229, 438982, '2016-01-26', 'Cash', 3229),
(3230, 110875, '2016-01-27', 'Check', 3230),
(3231, 11506, '2016-01-22', 'Credit Card', 3231),
(3232, 363698, '2016-01-28', 'Check', 3232),
(3233, 118616, '2016-01-20', 'Check', 3233),
(3234, 780005, '2016-01-26', 'Check', 3234),
(3235, 639824, '2016-01-15', 'Check', 3235),
(3236, 563997, '2016-01-23', 'Cash', 3236),
(3237, 12935, '2016-01-28', 'Check', 3237),
(3238, 224847, '2016-01-14', 'Check', 3238),
(3239, 808976, '2016-01-24', 'Check', 3239),
(3240, 824875, '2016-01-20', 'Credit Card', 3240),
(3241, 568564, '2016-01-27', 'Check', 3241),
(3242, 512052, '2016-01-19', 'Check', 3242),
(3243, 409180, '2016-01-18', 'Credit Card', 3243),
(3244, 624660, '2016-01-12', 'Check', 3244),
(3245, 889919, '2016-01-16', 'Check', 3245),
(3246, 892321, '2016-01-19', 'Credit Card', 3246),
(3247, 792469, '2016-01-23', 'Check', 3247),
(3248, 574836, '2016-01-13', 'Check', 3248),
(3249, 609393, '2016-01-27', 'Cash', 3249),
(3250, 692664, '2016-01-22', 'Credit Card', 3250),
(3251, 723549, '2016-01-11', 'Check', 3251),
(3252, 918468, '2016-01-27', 'Credit Card', 3252),
(3253, 898580, '2016-01-23', 'Cash', 3253),
(3254, 697668, '2016-01-25', 'Cash', 3254),
(3255, 132927, '2016-01-18', 'Cash', 3255),
(3256, 475675, '2016-01-25', 'Credit Card', 3256),
(3257, 39495, '2016-01-26', 'Credit Card', 3257),
(3258, 375423, '2016-01-15', 'Check', 3258),
(3259, 915825, '2016-01-25', 'Cash', 3259),
(3260, 979732, '2016-01-25', 'Check', 3260),
(3261, 863928, '2016-01-21', 'Cash', 3261),
(3262, 409032, '2016-01-12', 'Credit Card', 3262),
(3263, 363526, '2016-01-22', 'Cash', 3263),
(3264, 115262, '2016-01-10', 'Credit Card', 3264),
(3265, 793694, '2016-01-16', 'Cash', 3265),
(3266, 512714, '2016-01-19', 'Credit Card', 3266),
(3267, 287301, '2016-01-21', 'Check', 3267),
(3268, 865758, '2016-01-18', 'Cash', 3268),
(3269, 354362, '2016-01-12', 'Check', 3269),
(3270, 742371, '2016-01-17', 'Credit Card', 3270),
(3271, 538815, '2016-01-12', 'Credit Card', 3271),
(3272, 761186, '2016-01-14', 'Credit Card', 3272),
(3273, 340264, '2016-01-15', 'Check', 3273),
(3274, 164222, '2016-01-16', 'Credit Card', 3274),
(3275, 515008, '2016-01-20', 'Credit Card', 3275),
(3276, 777786, '2016-01-22', 'Check', 3276),
(3277, 859075, '2016-01-14', 'Credit Card', 3277),
(3278, 211604, '2016-01-10', 'Check', 3278),
(3279, 339871, '2016-01-12', 'Credit Card', 3279),
(3280, 901367, '2016-01-24', 'Credit Card', 3280),
(3281, 960056, '2016-01-30', 'Credit Card', 3281),
(3282, 949364, '2016-01-11', 'Cash', 3282),
(3283, 470229, '2016-01-16', 'Cash', 3283),
(3284, 962365, '2016-01-11', 'Check', 3284),
(3285, 691187, '2016-01-29', 'Check', 3285),
(3286, 37410, '2016-01-16', 'Cash', 3286),
(3287, 917682, '2016-01-11', 'Check', 3287),
(3288, 315731, '2016-01-24', 'Check', 3288),
(3289, 516848, '2016-01-14', 'Check', 3289),
(3290, 109952, '2016-01-10', 'Check', 3290),
(3291, 104198, '2016-01-18', 'Credit Card', 3291),
(3292, 141322, '2016-01-28', 'Check', 3292),
(3293, 809454, '2016-01-17', 'Cash', 3293),
(3294, 564698, '2016-01-17', 'Credit Card', 3294),
(3295, 454508, '2016-01-23', 'Check', 3295),
(3296, 160891, '2016-01-15', 'Cash', 3296),
(3297, 865511, '2016-01-23', 'Credit Card', 3297),
(3298, 316872, '2016-01-22', 'Check', 3298),
(3299, 604419, '2016-01-27', 'Check', 3299),
(3300, 865997, '2016-01-25', 'Check', 3300),
(3301, 408923, '2016-01-29', 'Credit Card', 3301),
(3302, 616310, '2016-01-14', 'Cash', 3302),
(3303, 480426, '2016-01-30', 'Check', 3303),
(3304, 657219, '2016-01-29', 'Credit Card', 3304),
(3305, 992099, '2016-01-19', 'Check', 3305),
(3306, 252061, '2016-01-20', 'Check', 3306),
(3307, 152622, '2016-01-28', 'Credit Card', 3307),
(3308, 738887, '2016-01-14', 'Credit Card', 3308),
(3309, 978353, '2016-01-24', 'Credit Card', 3309),
(3310, 567982, '2016-01-24', 'Check', 3310),
(3311, 619795, '2016-01-28', 'Cash', 3311),
(3312, 195243, '2016-01-17', 'Check', 3312),
(3313, 637458, '2016-01-23', 'Check', 3313),
(3314, 534586, '2016-01-18', 'Cash', 3314),
(3315, 702799, '2016-01-10', 'Credit Card', 3315),
(3316, 173397, '2016-01-21', 'Cash', 3316),
(3317, 149787, '2016-01-25', 'Credit Card', 3317),
(3318, 277103, '2016-01-19', 'Credit Card', 3318),
(3319, 279870, '2016-01-16', 'Cash', 3319),
(3320, 915776, '2016-01-19', 'Credit Card', 3320),
(3321, 803459, '2016-01-30', 'Cash', 3321),
(3322, 407098, '2016-01-13', 'Credit Card', 3322),
(3323, 855320, '2016-01-24', 'Credit Card', 3323),
(3324, 189826, '2016-01-21', 'Cash', 3324),
(3325, 473103, '2016-01-25', 'Check', 3325),
(3326, 75317, '2016-01-16', 'Cash', 3326),
(3327, 301286, '2016-01-17', 'Credit Card', 3327),
(3328, 325689, '2016-01-26', 'Credit Card', 3328),
(3329, 658462, '2016-01-22', 'Credit Card', 3329),
(3330, 446462, '2016-01-21', 'Credit Card', 3330),
(3331, 640594, '2016-01-20', 'Cash', 3331),
(3332, 623280, '2016-01-17', 'Check', 3332),
(3333, 85905, '2016-01-29', 'Credit Card', 3333),
(3334, 412505, '2016-01-21', 'Check', 3334),
(3335, 807639, '2016-01-19', 'Credit Card', 3335),
(3336, 238746, '2016-01-21', 'Cash', 3336),
(3337, 506098, '2016-01-27', 'Check', 3337),
(3338, 79852, '2016-01-26', 'Credit Card', 3338),
(3339, 713250, '2016-01-28', 'Cash', 3339),
(3340, 456657, '2016-01-28', 'Check', 3340),
(3341, 806607, '2016-01-11', 'Check', 3341),
(3342, 937179, '2016-01-25', 'Cash', 3342),
